dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMovingAverageTemperature12
1941-06-01,13.63,0.232,8.80275
1941-07-01,14.694,0.291,8.813
1941-08-01,14.028,0.322,8.831083333333334
1941-09-01,11.816,0.232,8.793416666666667
1941-10-01,9.71,0.175,8.8145
1941-11-01,5.952999999999999,0.181,8.804250000000001
1941-12-01,3.707,0.192,8.768666666666666
1942-01-01,3.103,0.221,8.799333333333335
1942-02-01,2.857,0.204,8.731583333333335
1942-03-01,5.308,0.186,8.7395
1942-04-01,8.415999999999999,0.238,8.72625
1942-05-01,11.338,0.281,8.713333333333333
1942-06-01,13.578,0.22,8.709000000000001
1942-07-01,14.242,0.293,8.671333333333333
1942-08-01,13.786,0.318,8.651166666666667
1942-09-01,12.146,0.233,8.678666666666667
1942-10-01,9.627,0.186,8.671750000000001
1942-11-01,6.3950000000000005,0.184,8.708583333333333
1942-12-01,3.945,0.19,8.728416666666666
1943-01-01,2.396,0.195,8.6695
1943-02-01,3.513,0.199,8.724166666666667
1943-03-01,5.138,0.184,8.71
1943-04-01,8.638,0.243,8.7285
1943-05-01,11.485,0.277,8.74075
1943-06-01,13.161,0.23,8.706000000000001
1943-07-01,14.46,0.3,8.724166666666667
1943-08-01,13.774,0.313,8.723166666666666
1943-09-01,12.095999999999998,0.227,8.719
1943-10-01,9.907,0.176,8.742333333333333
1943-11-01,6.26,0.188,8.731083333333332
1943-12-01,4.2330000000000005,0.187,8.755083333333333
1944-01-01,3.504,0.185,8.847416666666666
1944-02-01,3.591,0.222,8.853916666666667
1944-03-01,5.531000000000001,0.205,8.886666666666667
1944-04-01,8.434,0.243,8.869666666666667
1944-05-01,11.334,0.275,8.857083333333334
1944-06-01,13.478,0.222,8.8835
1944-07-01,14.468,0.284,8.884166666666665
1944-08-01,14.017,0.308,8.904416666666668
1944-09-01,12.45,0.229,8.933916666666667
1944-10-01,9.808,0.17,8.925666666666666
1944-11-01,6.091,0.178,8.911583333333333
1944-12-01,3.434,0.181,8.844999999999999
1945-01-01,2.525,0.186,8.763416666666666
1945-02-01,2.6460000000000004,0.194,8.684666666666667
1945-03-01,5.184,0.171,8.65575
1945-04-01,8.681000000000001,0.236,8.676333333333334
1945-05-01,11.097,0.269,8.656583333333334
1945-06-01,13.328,0.231,8.644083333333333
1945-07-01,14.213,0.287,8.622833333333334
1945-08-01,14.313,0.317,8.647499999999999
1945-09-01,12.225,0.227,8.62875
1945-10-01,9.575,0.171,8.609333333333334
1945-11-01,6.073,0.172,8.607833333333334
1945-12-01,3.158,0.183,8.584833333333334
1946-01-01,2.979,0.188,8.622666666666666
1946-02-01,3.4610000000000003,0.206,8.690583333333334
1946-03-01,5.236000000000001,0.171,8.694916666666666
1946-04-01,8.837,0.223,8.707916666666666
1946-05-01,11.355,0.273,8.729416666666667
1946-06-01,13.298,0.237,8.726916666666666
1946-07-01,14.409,0.289,8.74325
1946-08-01,13.834,0.319,8.703333333333333
1946-09-01,12.064,0.233,8.689916666666667
1946-10-01,9.281,0.17,8.665416666666667
1946-11-01,6.235,0.179,8.678916666666668
1946-12-01,3.134,0.181,8.676916666666667
1947-01-01,2.597,0.184,8.645083333333334
1947-02-01,3.277,0.191,8.62975
1947-03-01,5.801,0.183,8.676833333333335
1947-04-01,8.686,0.227,8.664250000000001
1947-05-01,11.329,0.266,8.662083333333333
1947-06-01,13.459,0.216,8.6755
1947-07-01,14.349,0.284,8.6705
1947-08-01,13.827,0.305,8.669916666666667
1947-09-01,12.166,0.221,8.678416666666665
1947-10-01,10.011,0.1639999999999999,8.73925
1947-11-01,6.407,0.187,8.753583333333333
1947-12-01,3.656,0.177,8.797083333333333
1948-01-01,3.366,0.18,8.861166666666668
1948-02-01,3.22,0.198,8.856416666666666
1948-03-01,4.9190000000000005,0.161,8.782916666666667
1948-04-01,8.498999999999999,0.215,8.767333333333333
1948-05-01,11.537,0.257,8.784666666666666
1948-06-01,13.664,0.214,8.80175
1948-07-01,14.445,0.276,8.80975
1948-08-01,13.896,0.298,8.8155
1948-09-01,12.155,0.22,8.814583333333333
1948-10-01,9.584,0.1669999999999999,8.779
1948-11-01,6.1850000000000005,0.162,8.7605
1948-12-01,3.491,0.1669999999999999,8.74675
1949-01-01,3.2190000000000003,0.17,8.734499999999999
1949-02-01,2.759,0.185,8.696083333333332
1949-03-01,5.077,0.177,8.709249999999999
1949-04-01,8.344,0.226,8.696333333333333
1949-05-01,11.309,0.255,8.677333333333333
1949-06-01,13.223,0.209,8.640583333333334
1949-07-01,14.199000000000002,0.27,8.620083333333334
1949-08-01,13.826,0.295,8.61425
1949-09-01,11.957,0.212,8.59775
1949-10-01,9.531,0.158,8.593333333333334
1949-11-01,6.148,0.1639999999999999,8.59025
1949-12-01,3.449,0.178,8.58675
1950-01-01,2.008,0.173,8.485833333333334
1950-02-01,2.721,0.182,8.482666666666667
1950-03-01,5.247000000000001,0.15,8.496833333333333
1950-04-01,8.123,0.192,8.478416666666666
1950-05-01,11.297,0.217,8.477416666666667
1950-06-01,13.382,0.196,8.490666666666668
1950-07-01,14.14,0.239,8.485750000000001
1950-08-01,13.46,0.228,8.455250000000001
1950-09-01,11.952,0.204,8.454833333333333
1950-10-01,9.153,0.1639999999999999,8.423333333333334
1950-11-01,5.372000000000001,0.139,8.358666666666666
1950-12-01,3.528,0.152,8.365250000000001
1951-01-01,2.138,0.132,8.376083333333334
1951-02-01,2.332,0.149,8.343666666666667
1951-03-01,5.091,0.141,8.330666666666668
1951-04-01,8.366999999999999,0.175,8.351
1951-05-01,11.438,0.23,8.36275
1951-06-01,13.25,0.238,8.351750000000001
1951-07-01,14.324000000000002,0.24,8.367083333333333
1951-08-01,14.021,0.251,8.413833333333335
1951-09-01,12.324000000000002,0.216,8.444833333333333
1951-10-01,9.67,0.123,8.487916666666667
1951-11-01,6.2250000000000005,0.161,8.559
1951-12-01,4.327999999999999,0.154,8.625666666666666
1952-01-01,3.049,0.144,8.701583333333334
1952-02-01,3.3960000000000004,0.18,8.79025
1952-03-01,4.9670000000000005,0.168,8.779916666666667
1952-04-01,8.461,0.225,8.78775
1952-05-01,11.352,0.264,8.780583333333334
1952-06-01,13.442,0.218,8.796583333333334
1952-07-01,14.549,0.276,8.815333333333333
1952-08-01,13.964,0.302,8.810583333333334
1952-09-01,12.238,0.22,8.803416666666667
1952-10-01,9.157,0.166,8.760666666666667
1952-11-01,5.425,0.168,8.694
1952-12-01,3.659,0.174,8.638250000000001
1953-01-01,2.964,0.166,8.631166666666667
1953-02-01,3.629,0.187,8.650583333333332
1953-03-01,5.712000000000001,0.161,8.712666666666665
1953-04-01,8.892000000000001,0.228,8.748583333333334
1953-05-01,11.514,0.264,8.762083333333333
1953-06-01,13.612,0.216,8.77625
1953-07-01,14.392,0.284,8.763166666666665
1953-08-01,14.059,0.305,8.771083333333332
1953-09-01,12.199000000000002,0.223,8.767833333333334
1953-10-01,9.59,0.161,8.803916666666666
1953-11-01,5.924,0.168,8.8455
1953-12-01,3.998,0.182,8.87375
1954-01-01,2.059,0.148,8.798333333333334
1954-02-01,3.084,0.182,8.752916666666668
1954-03-01,5.148,0.18,8.705916666666667
1954-04-01,8.158,0.218,8.64475
1954-05-01,10.988,0.217,8.600916666666667
1954-06-01,13.4,0.187,8.58325
1954-07-01,14.241,0.228,8.570666666666668
1954-08-01,13.868,0.248,8.55475
1954-09-01,12.098,0.204,8.546333333333333
1954-10-01,9.546,0.144,8.542666666666667
1954-11-01,6.579,0.143,8.59725
1954-12-01,3.559,0.147,8.560666666666666
1955-01-01,3.412,0.152,8.673416666666666
1955-02-01,3.137,0.141,8.677833333333334
1955-03-01,4.585,0.121,8.630916666666666
1955-04-01,8.136000000000001,0.16,8.629083333333334
1955-05-01,11.191999999999998,0.209,8.646083333333333
1955-06-01,13.56,0.148,8.659416666666667
1955-07-01,14.242,0.177,8.6595
1955-08-01,14.283,0.216,8.694083333333333
1955-09-01,11.954,0.162,8.682083333333333
1955-10-01,9.735,0.107,8.697833333333334
1955-11-01,5.973,0.135,8.647333333333334
1955-12-01,3.306,0.115,8.62625
1956-01-01,2.466,0.099,8.547416666666667
1956-02-01,2.781,0.168,8.51775
1956-03-01,4.888999999999999,0.109,8.543083333333334
1956-04-01,7.922000000000001,0.144,8.525250000000002
1956-05-01,10.720999999999998,0.195,8.485999999999999
1956-06-01,13.16,0.089,8.452666666666666
1956-07-01,14.18,0.093,8.4475
1956-08-01,13.189,0.0819999999999999,8.356333333333334
1956-09-01,11.783,0.135,8.342083333333333
1956-10-01,8.927999999999997,0.093,8.274833333333332
1956-11-01,5.738,0.134,8.255249999999998
1956-12-01,3.5980000000000003,0.109,8.279583333333333
1957-01-01,2.488,0.1,8.281416666666667
1957-02-01,3.12,0.108,8.309666666666667
1957-03-01,5.0360000000000005,0.085,8.321916666666667
1957-04-01,8.366,0.187,8.358916666666666
1957-05-01,11.259,0.138,8.40375
1957-06-01,13.783,0.193,8.455666666666668
1957-07-01,14.129,0.204,8.451416666666667
1957-08-01,14.082,0.252,8.525833333333333
1957-09-01,12.312,0.301,8.569916666666666
1957-10-01,9.496,0.1369999999999999,8.61725
1957-11-01,6.391,0.104,8.671666666666667
1957-12-01,4.327999999999999,0.087,8.7325
1958-01-01,3.5740000000000003,0.114,8.822999999999999
1958-02-01,3.695,0.173,8.870916666666668
1958-03-01,5.452999999999999,0.084,8.905666666666667
1958-04-01,8.52,0.103,8.9185
1958-05-01,11.518999999999998,0.089,8.940166666666666
1958-06-01,13.187,0.106,8.8905
1958-07-01,14.438,0.199,8.91625
1958-08-01,13.597,0.0819999999999999,8.875833333333334
1958-09-01,11.845,0.072,8.836916666666667
1958-10-01,9.375,0.092,8.826833333333333
1958-11-01,6.26,0.06,8.815916666666666
1958-12-01,3.822,0.078,8.77375
1959-01-01,2.959,0.077,8.7225
1959-02-01,3.33,0.126,8.692083333333333
1959-03-01,5.854,0.199,8.7255
1959-04-01,8.818999999999997,0.179,8.750416666666666
1959-05-01,11.323,0.062,8.734083333333333
1959-06-01,13.577,0.063,8.766583333333333
1959-07-01,14.449000000000002,0.131,8.7675
1959-08-01,13.853,0.084,8.788833333333333
1959-09-01,11.946,0.118,8.79725
1959-10-01,9.16,0.115,8.779333333333332
1959-11-01,5.752000000000001,0.077,8.737
1959-12-01,3.77,0.055,8.732666666666667
1960-01-01,2.713,0.086,8.712166666666667
1960-02-01,3.798,0.125,8.751166666666666
1960-03-01,4.303,0.077,8.621916666666666
1960-04-01,8.133,0.088,8.56475
1960-05-01,10.872,0.156,8.527166666666668
1960-06-01,13.484000000000002,0.08,8.519416666666666
1960-07-01,14.198,0.072,8.4985
1960-08-01,13.825,0.079,8.496166666666667
1960-09-01,12.095,0.099,8.508583333333334
1960-10-01,9.497,0.063,8.536666666666667
1960-11-01,5.827999999999999,0.141,8.543
1960-12-01,4.259,0.056,8.58375
1961-01-01,2.926,0.089,8.6015
1961-02-01,3.683,0.125,8.591916666666668
1961-03-01,5.589,0.049,8.699083333333334
1961-04-01,8.631,0.116,8.740583333333333
1961-05-01,11.624,0.104,8.80325
1961-06-01,13.702,0.154,8.821416666666666
1961-07-01,14.288,0.079,8.828916666666666
1961-08-01,13.849,0.142,8.830916666666667
1961-09-01,12.247,0.069,8.843583333333333
1961-10-01,9.328,0.138,8.8295
1961-11-01,6.205,0.06,8.860916666666666
1961-12-01,3.5,0.039,8.797666666666666
1962-01-01,3.003,0.075,8.804083333333333
1962-02-01,3.696,0.064,8.805166666666667
1962-03-01,5.53,0.128,8.80025
1962-04-01,8.54,0.178,8.792666666666667
1962-05-01,11.128,0.062,8.751333333333333
1962-06-01,13.427,0.267,8.728416666666666
1962-07-01,14.205,0.074,8.721499999999999
1962-08-01,13.713,0.103,8.710166666666668
1962-09-01,12.018,0.255,8.691083333333333
1962-10-01,9.468,0.202,8.70275
1962-11-01,6.283,0.119,8.70925
1962-12-01,3.94,0.068,8.745916666666668
1963-01-01,2.901,0.08,8.737416666666666
1963-02-01,4.02,0.108,8.764416666666667
1963-03-01,5.097,0.102,8.728333333333333
1963-04-01,8.173,0.058,8.69775
1963-05-01,11.045,0.102,8.690833333333332
1963-06-01,13.412,0.097,8.689583333333333
1963-07-01,14.505999999999998,0.098,8.714666666666666
1963-08-01,14.309,0.061,8.764333333333333
1963-09-01,12.555,0.126,8.809083333333334
1963-10-01,9.943,0.099,8.848666666666666
1963-11-01,6.561,0.095,8.871833333333333
1963-12-01,3.75,0.0819999999999999,8.856
1964-01-01,2.881,0.171,8.854333333333333
1964-02-01,3.028,0.116,8.771666666666667
1964-03-01,4.865,0.076,8.752333333333333
1964-04-01,7.922000000000001,0.077,8.731416666666666
1964-05-01,10.905,0.084,8.71975
1964-06-01,13.459,0.068,8.723666666666666
1964-07-01,14.300999999999998,0.125,8.706583333333333
1964-08-01,13.678,0.178,8.654
1964-09-01,11.604,0.065,8.57475
1964-10-01,8.831999999999997,0.063,8.482166666666666
1964-11-01,5.9830000000000005,0.041,8.434
1964-12-01,3.458,0.046,8.409666666666666
1965-01-01,2.862,0.069,8.408083333333332
1965-02-01,3.036,0.084,8.40875
1965-03-01,5.182,0.125,8.435166666666666
1965-04-01,7.989999999999998,0.078,8.440833333333332
1965-05-01,11.222,0.174,8.46725
1965-06-01,13.308,0.223,8.454666666666666
1965-07-01,14.078,0.139,8.436083333333332
1965-08-01,13.807,0.086,8.446833333333332
1965-09-01,11.73,0.083,8.457333333333333
1965-10-01,9.488,0.07,8.512
1965-11-01,5.86,0.076,8.50175
1965-12-01,3.766,0.099,8.527416666666666
1966-01-01,2.49,0.059,8.496416666666667
1966-02-01,3.29,0.111,8.517583333333333
1966-03-01,5.527,0.125,8.546333333333333
1966-04-01,8.161,0.068,8.560583333333334
1966-05-01,11.2,0.064,8.55875
1966-06-01,13.587,0.161,8.582
1966-07-01,14.569,0.112,8.622916666666667
1966-08-01,13.731,0.101,8.616583333333333
1966-09-01,12.133,0.107,8.650166666666665
1966-10-01,9.153,0.073,8.62225
1966-11-01,5.968999999999999,0.074,8.631333333333332
1966-12-01,3.382,0.052,8.599333333333334
1967-01-01,2.71,0.07,8.617666666666667
1967-02-01,2.905,0.126,8.585583333333334
1967-03-01,5.396,0.079,8.574666666666667
1967-04-01,8.458,0.11,8.599416666666666
1967-05-01,11.632,0.077,8.635416666666666
1967-06-01,13.194,0.071,8.602666666666666
1967-07-01,14.331,0.1689999999999999,8.582833333333333
1967-08-01,13.821,0.107,8.590333333333334
1967-09-01,12.053999999999998,0.058,8.58375
1967-10-01,9.809,0.045,8.638416666666666
1967-11-01,6.176,0.042,8.655666666666667
1967-12-01,3.915,0.05,8.700083333333334
1968-01-01,2.353,0.094,8.670333333333334
1968-02-01,3.245,0.124,8.698666666666666
1968-03-01,6.117000000000001,0.069,8.758750000000001
1968-04-01,8.455,0.143,8.7585
1968-05-01,11.068,0.111,8.7115
1968-06-01,13.204,0.187,8.712333333333333
1968-07-01,14.026,0.089,8.686916666666667
1968-08-01,13.524,0.08,8.662166666666666
1968-09-01,11.62,0.19,8.626
1968-10-01,9.453,0.138,8.596333333333334
1968-11-01,5.891,0.062,8.572583333333334
1968-12-01,3.24,0.053,8.516333333333334
1969-01-01,1.966,0.053,8.484083333333333
1969-02-01,2.45,0.092,8.417833333333332
1969-03-01,5.131,0.106,8.335666666666667
1969-04-01,8.575999999999999,0.125,8.34575
1969-05-01,11.354,0.077,8.369583333333333
1969-06-01,13.475,0.119,8.392166666666666
1969-07-01,14.218,0.109,8.408166666666666
1969-08-01,13.804,0.08,8.4315
1969-09-01,12.048,0.057,8.467166666666666
1969-10-01,9.489,0.065,8.470166666666666
1969-11-01,6.42,0.053,8.514249999999999
1969-12-01,4.21,0.086,8.595083333333333
1970-01-01,2.8360000000000003,0.084,8.667583333333335
1970-02-01,3.735,0.0819999999999999,8.774666666666667
1970-03-01,5.272,0.114,8.786416666666666
1970-04-01,8.603,0.066,8.788666666666666
1970-05-01,11.206,0.099,8.776333333333334
1970-06-01,13.513,0.086,8.7795
1970-07-01,14.395,0.1,8.79425
1970-08-01,13.658,0.062,8.782083333333333
1970-09-01,12.277,0.063,8.801166666666665
1970-10-01,9.348,0.042,8.789416666666666
1970-11-01,6.047000000000001,0.059,8.758333333333333
1970-12-01,3.5210000000000004,0.05,8.700916666666666
1971-01-01,2.967,0.101,8.711833333333333
1971-02-01,2.867,0.17,8.6395
1971-03-01,5.001,0.063,8.616916666666667
1971-04-01,8.338999999999999,0.067,8.594916666666666
1971-05-01,11.211,0.112,8.595333333333333
1971-06-01,13.099,0.104,8.560833333333333
1971-07-01,14.139,0.106,8.5395
1971-08-01,13.879,0.076,8.557916666666667
1971-09-01,12.139,0.129,8.546416666666667
1971-10-01,9.388,0.106,8.549750000000001
1971-11-01,6.295,0.076,8.570416666666667
1971-12-01,3.867,0.065,8.59925
1972-01-01,1.882,0.086,8.508833333333333
1972-02-01,2.609,0.105,8.487333333333334
1972-03-01,5.287000000000001,0.05,8.511166666666666
1972-04-01,8.337,0.067,8.511000000000001
1972-05-01,11.155,0.091,8.506333333333332
1972-06-01,13.501,0.113,8.539833333333332
1972-07-01,14.231,0.118,8.5475
1972-08-01,14.171,0.096,8.571833333333332
1972-09-01,11.901,0.126,8.552
1972-10-01,9.346,0.141,8.548499999999999
1972-11-01,5.7970000000000015,0.079,8.507
1972-12-01,3.778,0.072,8.499583333333334
1973-01-01,3.0380000000000003,0.092,8.595916666666666
1973-02-01,3.898,0.161,8.703333333333333
1973-03-01,5.82,0.096,8.74775
1973-04-01,8.937999999999997,0.103,8.797833333333331
1973-05-01,11.768999999999998,0.0819999999999999,8.849
1973-06-01,13.824000000000002,0.085,8.875916666666667
1973-07-01,14.435,0.129,8.892916666666666
1973-08-01,13.869000000000002,0.151,8.86775
1973-09-01,12.125,0.081,8.886416666666667
1973-10-01,9.609,0.064,8.908333333333333
1973-11-01,6.222,0.083,8.94375
1973-12-01,3.832,0.0819999999999999,8.94825
1974-01-01,2.261,0.096,8.8835
1974-02-01,2.582,0.127,8.773833333333334
1974-03-01,5.19,0.114,8.721333333333332
1974-04-01,8.386000000000001,0.091,8.675333333333333
1974-05-01,11.198,0.087,8.62775
1974-06-01,13.382,0.131,8.590916666666667
1974-07-01,14.288,0.059,8.578666666666667
1974-08-01,14.015999999999998,0.105,8.590916666666667
1974-09-01,11.744000000000002,0.135,8.559166666666668
1974-10-01,9.098,0.059,8.516583333333333
1974-11-01,5.915,0.123,8.491
1974-12-01,3.55,0.127,8.467500000000001
1975-01-01,3.059,0.078,8.534
1975-02-01,3.395,0.107,8.601750000000001
1975-03-01,5.706,0.07,8.64475
1975-04-01,8.584,0.066,8.66125
1975-05-01,11.742,0.087,8.706583333333333
1975-06-01,13.557,0.109,8.721166666666667
1975-07-01,14.351,0.096,8.726416666666667
1975-08-01,13.514,0.219,8.684583333333334
1975-09-01,12.152,0.127,8.718583333333333
1975-10-01,9.318,0.064,8.736916666666668
1975-11-01,5.893,0.056,8.735083333333334
1975-12-01,3.667,0.086,8.744833333333332
1976-01-01,2.884,0.068,8.73025
1976-02-01,3.031,0.069,8.699916666666667
1976-03-01,4.517,0.06,8.600833333333332
1976-04-01,8.293999999999999,0.086,8.576666666666666
1976-05-01,10.941999999999998,0.163,8.51
1976-06-01,13.086,0.103,8.47075
1976-07-01,14.155,0.18,8.454416666666667
1976-08-01,13.511,0.17,8.454166666666666
1976-09-01,11.895,0.053,8.43275
1976-10-01,8.511000000000001,0.111,8.365499999999999
1976-11-01,5.66,0.062,8.346083333333333
1976-12-01,3.681,0.0819999999999999,8.34725
1977-01-01,2.492,0.087,8.314583333333333
1977-02-01,3.471,0.12,8.35125
1977-03-01,5.702000000000001,0.11,8.450000000000001
1977-04-01,8.85,0.064,8.496333333333332
1977-05-01,11.78,0.133,8.566166666666666
1977-06-01,13.876,0.11,8.632
1977-07-01,14.630999999999998,0.111,8.671666666666667
1977-08-01,14.09,0.078,8.719916666666666
1977-09-01,11.861999999999998,0.065,8.717166666666667
1977-10-01,9.156,0.041,8.770916666666666
1977-11-01,6.5440000000000005,0.062,8.844583333333333
1977-12-01,3.749,0.035,8.85025
1978-01-01,2.705,0.095,8.868
1978-02-01,3.4560000000000004,0.1369999999999999,8.86675
1978-03-01,5.607,0.097,8.858833333333333
1978-04-01,8.790999999999999,0.088,8.853916666666667
1978-05-01,11.414,0.139,8.823416666666667
1978-06-01,13.22,0.106,8.768749999999999
1978-07-01,14.364,0.158,8.7465
1978-08-01,13.297,0.099,8.680416666666668
1978-09-01,12.03,0.096,8.694416666666667
1978-10-01,9.339,0.0819999999999999,8.709666666666667
1978-11-01,6.3500000000000005,0.081,8.6935
1978-12-01,3.74,0.068,8.69275
1979-01-01,2.6790000000000003,0.083,8.690583333333334
1979-02-01,2.841,0.089,8.639333333333333
1979-03-01,5.474,0.102,8.62825
1979-04-01,8.455,0.078,8.60025
1979-05-01,11.199000000000002,0.149,8.582333333333333
1979-06-01,13.487,0.067,8.604583333333334
1979-07-01,14.114,0.054,8.58375
1979-08-01,13.833,0.087,8.628416666666666
1979-09-01,12.247,0.091,8.646500000000001
1979-10-01,9.586,0.09,8.667083333333334
1979-11-01,6.2860000000000005,0.079,8.661750000000001
1979-12-01,4.6,0.068,8.733416666666667
1980-01-01,2.9560000000000004,0.087,8.7565
1980-02-01,3.652,0.099,8.824083333333334
1980-03-01,5.367000000000001,0.103,8.815166666666666
1980-04-01,8.934999999999997,0.106,8.855166666666667
1980-05-01,11.77,0.089,8.90275
1980-06-01,13.582,0.134,8.910666666666666
1980-07-01,14.742,0.144,8.963000000000001
1980-08-01,14.189,0.221,8.992666666666667
1980-09-01,12.321,0.08,8.998833333333332
1980-10-01,9.55,0.064,8.995833333333332
1980-11-01,6.684,0.094,9.029
1980-12-01,4.016,0.059,8.980333333333332
1981-01-01,3.785,0.121,9.049416666666666
1981-02-01,4.021,0.139,9.080166666666665
1981-03-01,6.239,0.035,9.152833333333334
1981-04-01,8.953,0.08,9.154333333333334
1981-05-01,11.565,0.084,9.13725
1981-06-01,13.765,0.122,9.1525
1981-07-01,14.738,0.0819999999999999,9.152166666666666
1981-08-01,14.502,0.099,9.17825
1981-09-01,12.236,0.118,9.171166666666666
1981-10-01,9.394,0.059,9.158166666666668
1981-11-01,6.273,0.058,9.123916666666666
1981-12-01,4.519,0.05,9.165833333333333
1982-01-01,2.5580000000000003,0.08,9.063583333333334
1982-02-01,3.281,0.077,9.001916666666668
1982-03-01,4.873,0.087,8.888083333333332
1982-04-01,8.465,0.093,8.847416666666666
1982-05-01,11.348,0.09,8.829333333333333
1982-06-01,13.245,0.071,8.786
1982-07-01,14.545,0.073,8.769916666666667
1982-08-01,13.796,0.067,8.711083333333333
1982-09-01,12.039,0.067,8.694666666666667
1982-10-01,9.232,0.066,8.681166666666666
1982-11-01,5.961,0.111,8.655166666666666
1982-12-01,4.327,0.11,8.639166666666666
1983-01-01,3.4450000000000003,0.115,8.713083333333334
1983-02-01,3.814,0.173,8.757499999999999
1983-03-01,5.699,0.09,8.826333333333332
1983-04-01,8.693,0.05,8.845333333333334
1983-05-01,11.729,0.106,8.877083333333333
1983-06-01,13.478,0.124,8.8965
1983-07-01,14.408,0.07,8.885083333333332
1983-08-01,14.302,0.061,8.927249999999999
1983-09-01,12.698,0.098,8.982166666666666
1983-10-01,9.478,0.096,9.002666666666666
1983-11-01,6.7650000000000015,0.091,9.069666666666667
1983-12-01,3.829,0.054,9.028166666666667
1984-01-01,2.9410000000000003,0.081,8.986166666666668
1984-02-01,3.093,0.101,8.926083333333333
1984-03-01,5.671,0.084,8.92375
1984-04-01,8.431999999999999,0.163,8.902
1984-05-01,11.976,0.061,8.922583333333334
1984-06-01,13.387,0.191,8.915000000000001
1984-07-01,14.429,0.1369999999999999,8.91675
1984-08-01,13.984000000000002,0.085,8.89025
1984-09-01,12.015,0.074,8.833333333333334
1984-10-01,9.378,0.0819999999999999,8.825000000000001
1984-11-01,5.811,0.106,8.7455
1984-12-01,3.185,0.066,8.691833333333333
1985-01-01,3.01,0.0819999999999999,8.697583333333332
1985-02-01,2.704,0.085,8.665166666666666
1985-03-01,5.4510000000000005,0.06,8.646833333333333
1985-04-01,8.633,0.085,8.663583333333333
1985-05-01,11.425999999999998,0.066,8.61775
1985-06-01,13.569,0.187,8.632916666666667
1985-07-01,13.973,0.087,8.594916666666666
1985-08-01,14.059,0.087,8.601166666666666
1985-09-01,11.98,0.08,8.59825
1985-10-01,9.338,0.089,8.594916666666666
1985-11-01,5.968,0.104,8.608
1985-12-01,3.785,0.107,8.658
1986-01-01,3.315,0.117,8.683416666666666
1986-02-01,3.991,0.113,8.790666666666667
1986-03-01,5.755,0.048,8.816
1986-04-01,8.870999999999997,0.086,8.835833333333333
1986-05-01,11.581,0.066,8.84875
1986-06-01,13.439,0.06,8.837916666666667
1986-07-01,14.293,0.06,8.864583333333334
1986-08-01,13.972,0.059,8.857333333333333
1986-09-01,11.816999999999998,0.143,8.843749999999998
1986-10-01,9.299,0.096,8.8405
1986-11-01,5.9190000000000005,0.1,8.836416666666667
1986-12-01,3.751,0.072,8.833583333333333
1987-01-01,3.139,0.115,8.818916666666667
1987-02-01,4.134,0.091,8.830833333333333
1987-03-01,5.245,0.076,8.788333333333332
1987-04-01,8.594999999999999,0.078,8.765333333333333
1987-05-01,11.525,0.065,8.760666666666665
1987-06-01,13.927,0.068,8.801333333333334
1987-07-01,14.89,0.144,8.851083333333333
1987-08-01,13.896,0.127,8.84475
1987-09-01,12.447,0.075,8.897250000000001
1987-10-01,9.59,0.077,8.9215
1987-11-01,6.056,0.052,8.932916666666667
1987-12-01,4.489,0.054,8.994416666666666
1988-01-01,3.454,0.07,9.020666666666667
1988-02-01,3.422,0.095,8.961333333333334
1988-03-01,5.931,0.085,9.0185
1988-04-01,8.991999999999997,0.066,9.051583333333333
1988-05-01,11.852,0.091,9.078833333333334
1988-06-01,14.099,0.098,9.093166666666667
1988-07-01,14.798,0.068,9.0855
1988-08-01,14.553,0.122,9.14025
1988-09-01,12.681,0.072,9.159749999999999
1988-10-01,9.979,0.062,9.192166666666667
1988-11-01,6.295,0.074,9.212083333333332
1988-12-01,4.363,0.058,9.201583333333334
1989-01-01,2.71,0.108,9.139583333333333
1989-02-01,3.627,0.095,9.156666666666666
1989-03-01,5.792000000000001,0.099,9.145083333333334
1989-04-01,8.689,0.104,9.119833333333332
1989-05-01,11.28,0.094,9.072166666666666
1989-06-01,13.447,0.126,9.017833333333334
1989-07-01,14.612,0.084,9.002333333333333
1989-08-01,14.135,0.064,8.9675
1989-09-01,12.403,0.101,8.944333333333335
1989-10-01,9.76,0.061,8.926083333333333
1989-11-01,6.178999999999999,0.06,8.916416666666667
1989-12-01,4.43,0.06,8.922
1990-01-01,3.2430000000000003,0.09,8.966416666666666
1990-02-01,3.643,0.087,8.96775
1990-03-01,6.73,0.099,9.045916666666667
1990-04-01,9.169,0.059,9.085916666666666
1990-05-01,11.831,0.071,9.131833333333335
1990-06-01,13.893,0.087,9.169
1990-07-01,14.784,0.14,9.183333333333332
1990-08-01,14.095,0.05,9.18
1990-09-01,12.195,0.106,9.162666666666667
1990-10-01,9.882,0.036,9.172833333333335
1990-11-01,6.92,0.132,9.234583333333333
1990-12-01,4.425,0.079,9.234166666666667
1991-01-01,3.1950000000000003,0.066,9.230166666666667
1991-02-01,4.0440000000000005,0.087,9.263583333333333
1991-03-01,5.574,0.076,9.167250000000001
1991-04-01,9.226,0.04,9.172
1991-05-01,11.616,0.062,9.154083333333334
1991-06-01,14.263,0.074,9.184916666666666
1991-07-01,14.987,0.055,9.201833333333335
1991-08-01,14.319,0.057,9.2205
1991-09-01,12.677,0.053,9.260666666666667
