,Country,Year,AverageTemperature,AverageTemperatureUncertainty,Year_Date
973,Lesotho,1910,13.82,0.6300000000000002,1915.5
974,Lesotho,1920,13.91,0.5991666666666667,1925.5
975,Lesotho,1930,14.09,0.639166666666667,1935.5
976,Lesotho,1940,14.24,0.4783333333333331,1945.5
977,Lesotho,1950,13.98,0.4466666666666664,1955.5
978,Lesotho,1960,14.35,0.3316666666666665,1965.5
979,Lesotho,1970,14.18,0.3433333333333334,1975.5
980,Lesotho,1980,14.58,0.3358333333333333,1985.5
981,Lesotho,1990,14.63,0.3149999999999998,1995.5
982,Lesotho,2000,14.78,0.39416666666666633,2005.5
983,Lesotho,2010,14.35,0.4515151515151514,2011.909090909091
984,Liberia,1900,25.34,0.8466666666666669,1905.5
985,Liberia,1910,25.63,0.8958333333333334,1915.5
986,Liberia,1920,25.61,0.7666666666666665,1925.5
987,Liberia,1930,25.76,0.5691666666666666,1935.5
988,Liberia,1940,25.81,0.36083333333333323,1945.5
989,Liberia,1950,25.73,0.3458333333333331,1955.5
990,Liberia,1960,25.83,0.3458333333333332,1965.5
991,Liberia,1970,25.91,0.34249999999999997,1975.5
992,Liberia,1980,26.09,0.3633333333333332,1985.5
993,Liberia,1990,26.24,0.4458333333333329,1995.5
994,Liberia,2000,26.62,0.5666666666666664,2005.5
995,Liberia,2010,26.46,0.6575757575757577,2011.909090909091
996,Libya,1900,19.53,0.6911666666666664,1905.5
997,Libya,1910,19.85,0.8523333333333334,1915.5
998,Libya,1920,20.05,0.84775,1925.5
999,Libya,1930,20.18,0.642999999999999,1935.5
1000,Libya,1940,20.13,0.6729999999999994,1945.5
1001,Libya,1950,20.13,0.5400833333333315,1955.5
1002,Libya,1960,20.07,0.4474166666666658,1965.5
1003,Libya,1970,19.96,0.4678333333333316,1975.5
1004,Libya,1980,20.28,0.45958333333333184,1985.5
1005,Libya,1990,20.59,0.44091666666666574,1995.5
1006,Libya,2000,21.06,0.44824999999999876,2005.5
1007,Libya,2010,20.95,0.6287878787878792,2011.909090909091
1008,Lithuania,1900,5.95,0.43366666666666825,1905.5
1009,Lithuania,1910,6.19,0.4558333333333341,1915.5
1010,Lithuania,1920,5.97,0.3716666666666682,1925.5
1011,Lithuania,1930,6.5,0.3630000000000013,1935.5
1012,Lithuania,1940,6.21,0.3761666666666678,1945.5
1013,Lithuania,1950,6.22,0.37333333333333396,1955.5
1014,Lithuania,1960,6.01,0.3393333333333344,1965.5
1015,Lithuania,1970,6.44,0.27399999999999963,1975.5
1016,Lithuania,1980,6.72,0.26216666666666655,1985.5
1017,Lithuania,1990,7.12,0.22766666666666646,1995.5
1018,Lithuania,2000,7.42,0.2454999999999997,2005.5
1019,Lithuania,2010,7.45,0.3145454545454543,2011.909090909091
1020,Macedonia,1900,9.41,0.6241666666666671,1905.5
1021,Macedonia,1910,9.52,0.5508333333333333,1915.5
1022,Macedonia,1920,9.82,0.5233333333333334,1925.5
1023,Macedonia,1930,9.68,0.5658333333333335,1935.5
1024,Macedonia,1940,9.78,0.5275000000000006,1945.5
1025,Macedonia,1950,9.9,0.5258333333333334,1955.5
1026,Macedonia,1960,9.82,0.4074999999999999,1965.5
1027,Macedonia,1970,9.56,0.38416666666666666,1975.5
1028,Macedonia,1980,9.82,0.3683333333333332,1985.5
1029,Macedonia,1990,10.18,0.3533333333333332,1995.5
1030,Macedonia,2000,10.57,0.33666666666666667,2005.5
1031,Macedonia,2010,11.07,0.49696969696969706,2011.909090909091
1032,Madagascar,1900,21.86,1.0462500000000003,1905.5
1033,Madagascar,1910,21.82,0.8423611111111116,1915.5
1034,Madagascar,1920,21.89,0.7338888888888894,1925.5
1035,Madagascar,1930,22.1,0.6520833333333329,1935.5
1036,Madagascar,1940,22.1,0.4441666666666666,1945.5
1037,Madagascar,1950,22.12,0.4366666666666661,1955.5
1038,Madagascar,1960,22.23,0.4329166666666672,1965.5
1039,Madagascar,1970,22.22,0.37333333333333435,1975.5
1040,Madagascar,1980,22.37,0.36444444444444557,1985.5
1041,Madagascar,1990,22.78,0.4713888888888885,1995.5
1042,Madagascar,2000,22.93,0.4727777777777777,2005.5
1043,Madagascar,2010,22.81,0.564646464646465,2011.909090909091
1044,Malawi,1900,21.02,0.8320833333333333,1905.5
1045,Malawi,1910,21.22,0.7679166666666665,1915.5
1046,Malawi,1920,21.24,0.5624999999999998,1925.5
1047,Malawi,1930,21.16,0.47749999999999965,1935.5
1048,Malawi,1940,21.35,0.4683333333333333,1945.5
1049,Malawi,1950,21.42,0.3758333333333334,1955.5
1050,Malawi,1960,21.36,0.32333333333333303,1965.5
1051,Malawi,1970,21.41,0.3383333333333332,1975.5
1052,Malawi,1980,21.71,0.32874999999999993,1985.5
1053,Malawi,1990,21.95,0.3745833333333332,1995.5
1054,Malawi,2000,22.1,0.46,2005.5
1055,Malawi,2010,21.77,0.7075757575757576,2011.909090909091
1056,Malaysia,1900,26.11,0.6078125000000019,1905.5
1057,Malaysia,1910,26.21,0.5597135416666659,1915.5
1058,Malaysia,1920,26.31,0.45114583333333513,1925.5
1059,Malaysia,1930,26.49,0.3275,1935.5
1060,Malaysia,1940,26.67,0.5061718750000004,1945.5
1061,Malaysia,1950,26.7,0.31007812499999793,1955.5
1062,Malaysia,1960,26.68,0.2739583333333332,1965.5
1063,Malaysia,1970,26.72,0.2814322916666669,1975.5
1064,Malaysia,1980,26.86,0.2644270833333339,1985.5
1065,Malaysia,1990,27.0,0.23093750000000413,1995.5
1066,Malaysia,2000,27.21,0.26111979166666727,2005.5
1067,Malaysia,2010,27.28,0.3060606060606065,2011.909090909091
1068,Mali,1900,27.16,1.0030555555555558,1905.5
1069,Mali,1910,27.54,0.9450000000000003,1915.5
1070,Mali,1920,27.64,0.8597222222222214,1925.5
1071,Mali,1930,27.66,0.8286111111111113,1935.5
1072,Mali,1940,27.74,0.5275000000000004,1945.5
1073,Mali,1950,27.6,0.36833333333333385,1955.5
1074,Mali,1960,27.71,0.3922222222222225,1965.5
1075,Mali,1970,27.81,0.38750000000000023,1975.5
1076,Mali,1980,28.04,0.4175000000000004,1985.5
1077,Mali,1990,28.06,0.4291666666666672,1995.5
1078,Mali,2000,28.55,0.48666666666666736,2005.5
1079,Mali,2010,28.42,0.5919191919191918,2011.909090909091
1080,Mauritania,1900,26.64,0.7658333333333333,1905.5
1081,Mauritania,1910,26.82,0.9141666666666669,1915.5
1082,Mauritania,1920,27.07,0.8366666666666664,1925.5
1083,Mauritania,1930,26.93,0.8366666666666668,1935.5
1084,Mauritania,1940,27.01,0.5341666666666662,1945.5
1085,Mauritania,1950,26.87,0.4466666666666662,1955.5
1086,Mauritania,1960,27.14,0.44583333333333297,1965.5
1087,Mauritania,1970,27.1,0.4666666666666664,1975.5
1088,Mauritania,1980,27.47,0.6375,1985.5
1089,Mauritania,1990,27.68,0.5724999999999999,1995.5
1090,Mauritania,2000,27.98,0.7408333333333333,2005.5
1091,Mauritania,2010,27.93,0.8000000000000002,2011.909090909091
1092,Mauritius,1900,23.16,1.1591666666666662,1905.5
1093,Mauritius,1910,23.24,0.8949999999999997,1915.5
1094,Mauritius,1920,23.29,0.8374999999999997,1925.5
1095,Mauritius,1930,23.51,0.7791666666666662,1935.5
1096,Mauritius,1940,23.55,0.7399999999999998,1945.5
1097,Mauritius,1950,23.56,0.39249999999999985,1955.5
1098,Mauritius,1960,23.54,0.34416666666666657,1965.5
1099,Mauritius,1970,23.73,0.3491666666666663,1975.5
1100,Mauritius,1980,23.83,0.3624999999999998,1985.5
1101,Mauritius,1990,24.06,0.3658333333333332,1995.5
1102,Mauritius,2000,24.39,0.3291666666666665,2005.5
1103,Mauritius,2010,24.41,0.38787878787878793,2011.909090909091
1104,Mexico,1900,19.78,0.7791323024055004,1905.5
1105,Mexico,1910,19.84,0.7588745704467372,1915.5
1106,Mexico,1920,20.16,0.5435309278350493,1925.5
1107,Mexico,1930,20.17,0.4759707903780115,1935.5
1108,Mexico,1940,20.47,0.440584192439869,1945.5
1109,Mexico,1950,20.36,0.405876288659808,1955.5
1110,Mexico,1960,20.19,0.3705841924398843,1965.5
1111,Mexico,1970,20.17,0.3824484536082668,1975.5
1112,Mexico,1980,20.24,0.38448453608248867,1985.5
1113,Mexico,1990,20.6,0.37892611683850314,1995.5
1114,Mexico,2000,20.66,0.38968213058420414,2005.5
1115,Mexico,2010,21.18,0.48291159012808543,2011.909090909091
1116,Moldova,1900,8.52,0.5297222222222236,1905.5
1117,Moldova,1910,8.58,0.5147222222222231,1915.5
1118,Moldova,1920,8.74,0.46749999999999997,1925.5
1119,Moldova,1930,8.72,0.41555555555555607,1935.5
1120,Moldova,1940,8.57,0.4672222222222228,1945.5
1121,Moldova,1950,8.9,0.3880555555555562,1955.5
1122,Moldova,1960,8.99,0.35305555555555534,1965.5
1123,Moldova,1970,8.86,0.34555555555555545,1975.5
1124,Moldova,1980,9.1,0.3066666666666668,1985.5
1125,Moldova,1990,9.36,0.3011111111111113,1995.5
1126,Moldova,2000,10.0,0.3441666666666667,2005.5
1127,Moldova,2010,10.44,0.41010101010101013,2011.909090909091
1128,Mongolia,1900,-3.83,1.3283333333333338,1905.5
1129,Mongolia,1910,-3.68,1.0583333333333331,1915.5
1130,Mongolia,1920,-3.49,1.0033333333333332,1925.5
1131,Mongolia,1930,-3.51,0.9591666666666668,1935.5
1132,Mongolia,1940,-3.22,0.6233333333333335,1945.5
1133,Mongolia,1950,-3.57,0.5916666666666666,1955.5
1134,Mongolia,1960,-3.13,0.5299999999999999,1965.5
1135,Mongolia,1970,-2.96,0.495833333333333,1975.5
1136,Mongolia,1980,-2.64,0.45749999999999996,1985.5
1137,Mongolia,1990,-1.97,0.4999999999999999,1995.5
1138,Mongolia,2000,-1.73,0.656666666666667,2005.5
1139,Mongolia,2010,-2.24,0.6151515151515151,2011.909090909091
1140,Montenegro,1900,10.0,0.6058333333333331,1905.5
1141,Montenegro,1910,10.13,0.5425,1915.5
1142,Montenegro,1920,10.47,0.5424999999999999,1925.5
1143,Montenegro,1930,10.29,0.5374999999999995,1935.5
1144,Montenegro,1940,10.51,0.49416666666666664,1945.5
1145,Montenegro,1950,10.56,0.43249999999999994,1955.5
1146,Montenegro,1960,10.43,0.37666666666666626,1965.5
1147,Montenegro,1970,10.18,0.3358333333333332,1975.5
1148,Montenegro,1980,10.54,0.34666666666666646,1985.5
1149,Montenegro,1990,10.87,0.35666666666666635,1995.5
1150,Montenegro,2000,11.14,0.3341666666666666,2005.5
1151,Montenegro,2010,11.76,0.5151515151515151,2011.909090909091
1152,Morocco,1900,17.01,0.7049166666666667,1905.5
1153,Morocco,1910,17.02,0.6661666666666676,1915.5
1154,Morocco,1920,17.37,0.6229166666666657,1925.5
1155,Morocco,1930,17.24,0.5509166666666656,1935.5
1156,Morocco,1940,17.67,0.5084166666666633,1945.5
1157,Morocco,1950,17.43,0.4324166666666659,1955.5
1158,Morocco,1960,17.55,0.5052499999999985,1965.5
1159,Morocco,1970,17.11,0.46716666666666534,1975.5
1160,Morocco,1980,17.88,0.4115833333333333,1985.5
1161,Morocco,1990,17.96,0.3589999999999991,1995.5
1162,Morocco,2000,18.38,0.4100833333333325,2005.5
1163,Morocco,2010,18.5,0.6200000000000011,2011.909090909091
1164,Mozambique,1900,23.15,0.8232638888888892,1905.5
1165,Mozambique,1910,23.33,0.7187500000000007,1915.5
1166,Mozambique,1920,23.37,0.5521527777777747,1925.5
1167,Mozambique,1930,23.37,0.4720138888888862,1935.5
1168,Mozambique,1940,23.57,0.4161111111111091,1945.5
1169,Mozambique,1950,23.57,0.38458333333333244,1955.5
1170,Mozambique,1960,23.62,0.3420833333333334,1965.5
1171,Mozambique,1970,23.58,0.33215277777777774,1975.5
1172,Mozambique,1980,23.9,0.3421527777777775,1985.5
1173,Mozambique,1990,24.18,0.3675000000000001,1995.5
1174,Mozambique,2000,24.25,0.45215277777777624,2005.5
1175,Mozambique,2010,23.96,0.5911616161616166,2011.909090909091
1176,Namibia,1900,19.13,1.1033333333333333,1905.5
1177,Namibia,1910,19.46,1.1191666666666669,1915.5
1178,Namibia,1920,19.84,1.293333333333334,1925.5
1179,Namibia,1930,19.48,1.1766666666666663,1935.5
1180,Namibia,1940,19.9,0.9825,1945.5
1181,Namibia,1950,19.62,0.7983333333333333,1955.5
1182,Namibia,1960,19.83,0.7733333333333333,1965.5
1183,Namibia,1970,19.65,0.6066666666666666,1975.5
1184,Namibia,1980,20.19,0.7883333333333334,1985.5
1185,Namibia,1990,20.31,0.7916666666666664,1995.5
1186,Namibia,2000,20.47,1.0149999999999995,2005.5
1187,Namibia,2010,19.95,1.3818181818181816,2011.909090909091
1188,Nepal,1900,18.04,0.5569047619047622,1905.5
1189,Nepal,1910,17.91,0.6270238095238095,1915.5
1190,Nepal,1920,18.12,0.5510714285714283,1925.5
1191,Nepal,1930,18.11,0.4844047619047622,1935.5
1192,Nepal,1940,18.29,0.4136904761904758,1945.5
1193,Nepal,1950,18.54,0.5167857142857141,1955.5
1194,Nepal,1960,18.28,0.5076190476190473,1965.5
1195,Nepal,1970,18.33,0.4857142857142853,1975.5
1196,Nepal,1980,18.41,0.5342857142857143,1985.5
1197,Nepal,1990,18.59,0.4552380952380949,1995.5
1198,Nepal,2000,18.97,0.4730952380952386,2005.5
1199,Nepal,2010,18.8,0.5493506493506494,2011.909090909091
1200,Netherlands,1900,8.85,0.4274999999999981,1905.5
1201,Netherlands,1910,9.15,0.3554861111111057,1915.5
1202,Netherlands,1920,9.07,0.31850694444443844,1925.5
1203,Netherlands,1930,9.34,0.32732638888888266,1935.5
1204,Netherlands,1940,9.39,0.29072916666666593,1945.5
1205,Netherlands,1950,9.31,0.2869444444444423,1955.5
1206,Netherlands,1960,9.03,0.27034722222222174,1965.5
1207,Netherlands,1970,9.32,0.2592708333333337,1975.5
1208,Netherlands,1980,9.55,0.23229166666666934,1985.5
1209,Netherlands,1990,9.96,0.2177083333333358,1995.5
1210,Netherlands,2000,10.32,0.21916666666666892,2005.5
1211,Netherlands,2010,10.17,0.22613636363636289,2011.909090909091
1212,New Zealand,1900,12.39,0.7750000000000025,1905.5
1213,New Zealand,1910,12.67,0.8062962962962958,1915.5
1214,New Zealand,1920,12.77,0.684074074074075,1925.5
1215,New Zealand,1930,12.86,0.5427777777777759,1935.5
1216,New Zealand,1940,12.93,0.4452777777777769,1945.5
1217,New Zealand,1950,13.17,0.41805555555555485,1955.5
1218,New Zealand,1960,13.08,0.40037037037037027,1965.5
1219,New Zealand,1970,13.26,0.3746296296296307,1975.5
1220,New Zealand,1980,13.44,0.3486111111111113,1985.5
1221,New Zealand,1990,13.33,0.33574074074074023,1995.5
1222,New Zealand,2000,13.52,0.2932407407407407,2005.5
1223,New Zealand,2010,13.55,0.4138047138047141,2011.909090909091
1224,Nicaragua,1900,26.34,0.9579166666666661,1905.5
1225,Nicaragua,1910,26.69,0.6658333333333336,1915.5
1226,Nicaragua,1920,26.92,0.6174999999999996,1925.5
1227,Nicaragua,1930,26.88,0.6295833333333329,1935.5
1228,Nicaragua,1940,27.02,0.5862500000000003,1945.5
1229,Nicaragua,1950,27.12,0.5508333333333337,1955.5
1230,Nicaragua,1960,26.94,0.5433333333333341,1965.5
1231,Nicaragua,1970,27.09,0.3675000000000003,1975.5
1232,Nicaragua,1980,27.3,0.4262500000000007,1985.5
1233,Nicaragua,1990,27.63,0.441666666666668,1995.5
1234,Nicaragua,2000,27.58,0.3933333333333338,2005.5
1235,Nicaragua,2010,27.52,0.5424242424242423,2011.909090909091
1236,Niger,1900,27.48,1.184444444444444,1905.5
1237,Niger,1910,28.07,0.8616666666666671,1915.5
1238,Niger,1920,28.28,0.9463888888888885,1925.5
1239,Niger,1930,28.46,0.9822222222222228,1935.5
1240,Niger,1940,28.31,0.5019444444444451,1945.5
1241,Niger,1950,28.04,0.3811111111111113,1955.5
1242,Niger,1960,28.13,0.4172222222222226,1965.5
1243,Niger,1970,28.31,0.3686111111111114,1975.5
1244,Niger,1980,28.43,0.39111111111111135,1985.5
1245,Niger,1990,28.54,0.4083333333333337,1995.5
1246,Niger,2000,29.06,0.5475000000000003,2005.5
1247,Niger,2010,29.21,0.5595959595959593,2011.909090909091
1248,Nigeria,1900,26.01,0.9884249084249105,1905.5
1249,Nigeria,1910,26.52,0.7757967032967066,1915.5
1250,Nigeria,1920,26.72,0.7528571428571379,1925.5
1251,Nigeria,1930,26.85,0.6604945054945051,1935.5
1252,Nigeria,1940,26.88,0.4273717948718045,1945.5
1253,Nigeria,1950,26.58,0.33391025641026817,1955.5
1254,Nigeria,1960,26.66,0.36831501831503544,1965.5
1255,Nigeria,1970,26.73,0.3793589743589849,1975.5
1256,Nigeria,1980,26.86,0.38043040293043734,1985.5
1257,Nigeria,1990,26.96,0.4071520146520286,1995.5
1258,Nigeria,2000,27.42,0.48814102564103146,2005.5
1259,Nigeria,2010,27.4,0.6484848484848469,2011.909090909091
1260,Norway,1900,3.52,0.5670833333333345,1905.5
1261,Norway,1910,3.67,0.5347916666666676,1915.5
1262,Norway,1920,3.55,0.501875000000001,1925.5
1263,Norway,1930,4.16,0.501250000000001,1935.5
1264,Norway,1940,3.94,0.4785416666666676,1945.5
1265,Norway,1950,3.79,0.43000000000000116,1955.5
1266,Norway,1960,3.5,0.4193750000000008,1965.5
1267,Norway,1970,3.92,0.41125000000000117,1975.5
1268,Norway,1980,4.04,0.42312500000000147,1985.5
1269,Norway,1990,4.43,0.4214583333333345,1995.5
1270,Norway,2000,4.77,0.41645833333333465,2005.5
1271,Norway,2010,4.67,0.39848484848484805,2011.909090909091
1272,Oman,1900,25.2,1.0575,1905.5
1273,Oman,1910,25.24,1.0108333333333337,1915.5
1274,Oman,1920,25.41,0.9591666666666666,1925.5
1275,Oman,1930,25.28,1.0258333333333334,1935.5
1276,Oman,1940,25.53,0.8383333333333334,1945.5
1277,Oman,1950,25.53,0.7916666666666669,1955.5
1278,Oman,1960,25.62,0.986666666666667,1965.5
1279,Oman,1970,25.64,1.1933333333333336,1975.5
1280,Oman,1980,25.63,1.0416666666666674,1985.5
1281,Oman,1990,26.12,0.9183333333333334,1995.5
1282,Oman,2000,26.63,0.7508333333333336,2005.5
1283,Oman,2010,26.65,1.1393939393939394,2011.909090909091
1284,Pakistan,1900,23.68,0.6471610169491522,1905.5
1285,Pakistan,1910,23.74,0.6222598870056545,1915.5
1286,Pakistan,1920,23.76,0.5873728813559407,1925.5
1287,Pakistan,1930,23.86,0.37252824858757716,1935.5
1288,Pakistan,1940,24.16,0.3546186440678034,1945.5
1289,Pakistan,1950,24.15,0.37001412429379305,1955.5
1290,Pakistan,1960,23.95,0.3589548022598952,1965.5
1291,Pakistan,1970,24.03,0.40121468926554593,1975.5
1292,Pakistan,1980,24.38,0.42829096045199144,1985.5
1293,Pakistan,1990,24.56,0.45255649717515356,1995.5
1294,Pakistan,2000,25.02,0.43679378531075125,2005.5
1295,Pakistan,2010,24.99,0.45238828967641986,2011.909090909091
1296,Panama,1900,26.28,0.8483333333333332,1905.5
1297,Panama,1910,26.57,0.7716666666666667,1915.5
1298,Panama,1920,26.74,0.6150000000000005,1925.5
1299,Panama,1930,26.79,0.5433333333333334,1935.5
1300,Panama,1940,26.84,0.4374999999999997,1945.5
1301,Panama,1950,26.96,0.2991666666666666,1955.5
1302,Panama,1960,26.91,0.4274999999999998,1965.5
1303,Panama,1970,26.9,0.44999999999999996,1975.5
1304,Panama,1980,27.2,0.39999999999999986,1985.5
1305,Panama,1990,27.45,0.41750000000000004,1995.5
1306,Panama,2000,27.51,0.3991666666666666,2005.5
1307,Panama,2010,27.41,0.4727272727272727,2011.909090909091
1308,Papua New Guinea,1900,24.53,0.658333333333334,1905.5
1309,Papua New Guinea,1910,24.65,0.5283333333333333,1915.5
1310,Papua New Guinea,1920,24.65,0.5049999999999996,1925.5
1311,Papua New Guinea,1930,24.8,0.49083333333333284,1935.5
1312,Papua New Guinea,1940,24.9,0.5724999999999998,1945.5
1313,Papua New Guinea,1950,24.94,0.46916666666666645,1955.5
1314,Papua New Guinea,1960,24.84,0.39083333333333337,1965.5
1315,Papua New Guinea,1970,24.98,0.4558333333333332,1975.5
1316,Papua New Guinea,1980,25.32,0.40749999999999975,1985.5
1317,Papua New Guinea,1990,25.3,0.40333333333333315,1995.5
1318,Papua New Guinea,2000,25.34,0.4775,2005.5
1319,Papua New Guinea,2010,25.23,0.6212121212121212,2011.909090909091
1320,Paraguay,1900,22.56,0.8181666666666659,1905.5
1321,Paraguay,1910,22.67,0.8615000000000002,1915.5
1322,Paraguay,1920,22.83,0.7503333333333329,1925.5
1323,Paraguay,1930,22.9,0.4560000000000013,1935.5
1324,Paraguay,1940,22.93,0.3586666666666673,1945.5
1325,Paraguay,1950,22.85,0.3661666666666682,1955.5
1326,Paraguay,1960,23.13,0.39816666666666767,1965.5
1327,Paraguay,1970,23.08,0.32250000000000073,1975.5
1328,Paraguay,1980,23.18,0.2846666666666669,1985.5
1329,Paraguay,1990,23.32,0.29583333333333356,1995.5
1330,Paraguay,2000,23.66,0.39733333333333404,2005.5
1331,Paraguay,2010,23.49,0.3890909090909086,2011.909090909091
1332,Peru,1900,16.31,1.1382575757575684,1905.5
1333,Peru,1910,16.5,1.0159469696969692,1915.5
1334,Peru,1920,16.55,0.8768560606060627,1925.5
1335,Peru,1930,16.74,0.6362500000000003,1935.5
1336,Peru,1940,16.82,0.6019318181818185,1945.5
1337,Peru,1950,16.83,0.5582954545454545,1955.5
1338,Peru,1960,16.87,0.492499999999997,1965.5
1339,Peru,1970,16.92,0.5016287878787863,1975.5
1340,Peru,1980,17.12,0.5644696969696975,1985.5
1341,Peru,1990,17.41,0.5611363636363642,1995.5
1342,Peru,2000,17.23,0.6538257575757576,2005.5
1343,Peru,2010,17.18,0.6904958677685945,2011.909090909091
1344,Philippines,1900,26.17,0.6218974358974405,1905.5
1345,Philippines,1910,26.33,0.4350641025641208,1915.5
1346,Philippines,1920,26.34,0.38747435897437826,1925.5
1347,Philippines,1930,26.42,0.40035897435899265,1935.5
1348,Philippines,1940,26.64,0.6824102564102557,1945.5
1349,Philippines,1950,26.87,0.29387179487179826,1955.5
1350,Philippines,1960,26.84,0.3151923076923153,1965.5
1351,Philippines,1970,26.81,0.33933333333334315,1975.5
1352,Philippines,1980,27.02,0.3279358974359035,1985.5
1353,Philippines,1990,27.05,0.291192307692311,1995.5
1354,Philippines,2000,27.19,0.2794358974359,2005.5
1355,Philippines,2010,27.19,0.3646153846153807,2011.909090909091
1356,Poland,1900,7.45,0.42287280701754676,1905.5
1357,Poland,1910,7.74,0.4225657894736852,1915.5
1358,Poland,1920,7.6,0.43936403508772226,1925.5
1359,Poland,1930,7.87,0.4423684210526334,1935.5
1360,Poland,1940,7.83,0.4369956140350882,1945.5
1361,Poland,1950,7.79,0.5761622807017586,1955.5
1362,Poland,1960,7.63,0.5585087719298305,1965.5
1363,Poland,1970,7.93,0.45230263157895084,1975.5
1364,Poland,1980,8.28,0.42664473684210685,1985.5
1365,Poland,1990,8.56,0.28960526315789503,1995.5
1366,Poland,2000,8.86,0.28328947368421087,2005.5
1367,Poland,2010,9.09,0.33317384370015923,2011.909090909091
1368,Portugal,1900,14.55,0.738809523809523,1905.5
1369,Portugal,1910,14.54,0.697738095238094,1915.5
1370,Portugal,1920,14.82,0.5616666666666663,1925.5
1371,Portugal,1930,14.7,0.5044047619047617,1935.5
1372,Portugal,1940,15.19,0.38880952380952416,1945.5
1373,Portugal,1950,14.9,0.3766666666666674,1955.5
1374,Portugal,1960,14.97,0.35428571428571515,1965.5
1375,Portugal,1970,14.59,0.3240476190476205,1975.5
1376,Portugal,1980,15.34,0.3364285714285733,1985.5
1377,Portugal,1990,15.52,0.33797619047619076,1995.5
1378,Portugal,2000,15.66,0.30011904761904845,2005.5
1379,Portugal,2010,15.78,0.48441558441558463,2011.909090909091
1380,Puerto Rico,1900,25.04,0.4950000000000002,1905.5
1381,Puerto Rico,1910,25.05,0.4208333333333341,1915.5
1382,Puerto Rico,1920,25.15,0.37166666666666726,1925.5
1383,Puerto Rico,1930,25.25,0.31666666666666676,1935.5
1384,Puerto Rico,1940,25.38,0.26583333333333364,1945.5
1385,Puerto Rico,1950,25.58,0.2875000000000002,1955.5
1386,Puerto Rico,1960,25.51,0.27833333333333365,1965.5
1387,Puerto Rico,1970,25.46,0.2400000000000001,1975.5
1388,Puerto Rico,1980,25.72,0.24583333333333374,1985.5
1389,Puerto Rico,1990,25.94,0.2508333333333336,1995.5
1390,Puerto Rico,2000,26.25,0.25166666666666676,2005.5
1391,Puerto Rico,2010,26.2,0.3181818181818183,2011.909090909091
1392,Qatar,1900,26.61,0.8416666666666666,1905.5
1393,Qatar,1910,26.51,0.8399999999999995,1915.5
1394,Qatar,1920,26.78,0.8608333333333332,1925.5
1395,Qatar,1930,26.63,0.7566666666666672,1935.5
1396,Qatar,1940,26.9,0.7691666666666667,1945.5
1397,Qatar,1950,26.93,0.6241666666666668,1955.5
1398,Qatar,1960,26.99,0.650833333333333,1965.5
1399,Qatar,1970,27.03,0.5308333333333334,1975.5
1400,Qatar,1980,27.04,0.5774999999999998,1985.5
1401,Qatar,1990,27.49,0.3699999999999999,1995.5
1402,Qatar,2000,28.26,0.5183333333333331,2005.5
1403,Qatar,2010,28.46,0.6575757575757576,2011.909090909091
1404,Reunion,1900,22.96,1.1608333333333327,1905.5
1405,Reunion,1910,23.02,0.8766666666666664,1915.5
1406,Reunion,1920,23.07,0.8366666666666666,1925.5
1407,Reunion,1930,23.28,0.7724999999999999,1935.5
1408,Reunion,1940,23.32,0.7058333333333332,1945.5
1409,Reunion,1950,23.3,0.4866666666666663,1955.5
1410,Reunion,1960,23.33,0.41166666666666624,1965.5
1411,Reunion,1970,23.51,0.4066666666666659,1975.5
1412,Reunion,1980,23.58,0.42166666666666613,1985.5
1413,Reunion,1990,23.89,0.43249999999999944,1995.5
1414,Reunion,2000,24.13,0.4158333333333328,2005.5
1415,Reunion,2010,24.28,0.4181818181818183,2011.909090909091
1416,Romania,1900,8.71,0.5713333333333336,1905.5
1417,Romania,1910,8.84,0.5627999999999991,1915.5
1418,Romania,1920,9.03,0.5194333333333337,1925.5
1419,Romania,1930,8.91,0.5383000000000004,1935.5
1420,Romania,1940,8.92,0.5514666666666681,1945.5
1421,Romania,1950,9.17,0.46509999999999907,1955.5
1422,Romania,1960,9.18,0.38926666666666326,1965.5
1423,Romania,1970,9.06,0.35706666666666487,1975.5
1424,Romania,1980,9.26,0.3587333333333296,1985.5
1425,Romania,1990,9.52,0.3470333333333293,1995.5
1426,Romania,2000,10.06,0.3645333333333286,2005.5
1427,Romania,2010,10.51,0.4286060606060607,2011.909090909091
1428,Russia,1900,2.95,0.7144551282051073,1905.5
1429,Russia,1910,2.89,0.6605021367521078,1915.5
1430,Russia,1920,3.07,0.5815865384615035,1925.5
1431,Russia,1930,3.38,0.4684829059828915,1935.5
1432,Russia,1940,3.03,0.4120673076922999,1945.5
1433,Russia,1950,3.19,0.4114583333333231,1955.5
1434,Russia,1960,3.33,0.3559455128205076,1965.5
1435,Russia,1970,3.51,0.3206623931623842,1975.5
1436,Russia,1980,3.91,0.3101709401709367,1985.5
1437,Russia,1990,4.14,0.30824252136751235,1995.5
1438,Russia,2000,4.71,0.31596153846153036,2005.5
1439,Russia,2010,4.83,0.5014957264957318,2011.909090909091
1440,Rwanda,1900,18.77,0.9991666666666666,1905.5
1441,Rwanda,1910,18.93,0.9933333333333333,1915.5
1442,Rwanda,1920,18.95,0.8883333333333333,1925.5
1443,Rwanda,1930,19.1,0.5108333333333333,1935.5
1444,Rwanda,1940,19.19,0.4249999999999997,1945.5
1445,Rwanda,1950,19.08,0.3424999999999999,1955.5
